Pos,Game,Game.1,Console,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Unnamed: 10_level_2,Genero,Plataforma
2,,Saturn Bomberman,,0.15m,,,0.15m,0.00m,01st Jan 97,,Puzzle,SAT
3,,Hanagumi Taisen Columns,,0.12m,,,0.12m,,28th Mar 97,,Puzzle,SAT
4,,Tokimeki Memorial: Taisen Pazurudama,,0.08m,,,0.08m,0.00m,27th Sep 96,,Puzzle,SAT
5,,Baku Baku,,0.05m,,,0.05m,0.00m,31st Aug 96,,Puzzle,SAT
6,,3D Lemmings,,,,,,,01st Jan 96,,Puzzle,SAT
7,,Arthur to Astaroth no Nazo Makaimura: Incredible Toons,,,,,,,30th Aug 96,,Puzzle,SAT
8,,Blazing Dragons,,,,,,,31st Oct 96,,Puzzle,SAT
9,,BreakThru!,,,,,,,22nd Sep 95,,Puzzle,SAT
10,,Bubble Bobble also featuring Rainbow Islands,,,,,,,01st Jan 96,,Puzzle,SAT
11,,Bust-A-Move 2 Arcade Edition,,,,,,,01st Jan 96,,Puzzle,SAT
12,,Bust-A-Move 3,,,,,,,31st Dec 97,,Puzzle,SAT
13,,Chibi Maruko-Chan no Taisen Puzzle Dama,,,,,,,15th Dec 95,,Puzzle,SAT
14,,Cleopatra Fortune,,,,,,,14th Feb 97,,Puzzle,SAT
15,,ClockWorks,,,,,,,09th Aug 96,,Puzzle,SAT
16,,Daitoride,,,,,,,28th Jun 96,,Puzzle,SAT
17,,Gals Panic SS,,,,,,,27th Sep 96,,Puzzle,SAT
18,,Hebereke's Popoitto,,,,,,,01st Jan 95,,Puzzle,SAT
19,,Heisei Tensai Bakabon: Susume! Bakabons,,,,,,,07th Jul 95,,Puzzle,SAT
20,,Kururin Pa!,,,,,,,23rd Feb 96,,Puzzle,SAT
21,,Magical Drop,,,,,,,15th Dec 95,,Puzzle,SAT
22,,Magical Drop 2,,,,,,,27th Sep 96,,Puzzle,SAT
23,,Magical Drop III,,,,,,,20th Jun 97,,Puzzle,SAT
24,,Monster Slider,,,,,,,28th Mar 97,,Puzzle,SAT
25,,Ochan no Oekaki Logic,,,,,,,17th Nov 95,,Puzzle,SAT
26,,PD Ultraman Link,,,,,,,09th Feb 96,,Puzzle,SAT
27,,Puyo Puyo 2,,,,,,,27th Oct 95,,Puzzle,SAT
28,,Saturn Bomberman Fight!!,,,,,,,11th Dec 97,,Puzzle,SAT
29,,Sega Ages: Columns Arcade Collection,,,,,,,30th Oct 97,,Puzzle,SAT
30,,Shingata Kururin Pa!,,,,,,,09th Aug 96,,Puzzle,SAT
31,,Super Puzzle Fighter II Turbo,,,,,,,28th Feb 97,,Puzzle,SAT
32,,Tenchi Muyou! Rensa Hitsuyou,,,,,,,28th Feb 97,,Puzzle,SAT
33,,Tetris Plus,,,,,,,30th Sep 96,,Puzzle,SAT
34,,Tokimeki Memorial: Taisen Tokkaedama,,,,,,,07th Aug 97,,Puzzle,SAT
35,,Zoop,,,,,,,29th Nov 96,,Puzzle,SAT
1,,Sega Rally Championship,,1.16m,0.21m,0.16m,0.77m,0.02m,05th Dec 95,,Racing,SAT
2,,Daytona USA,,0.55m,,,0.55m,,11th May 95,,Racing,SAT
3,,F1 Challenge,,0.18m,,,0.18m,0.00m,01st Jan 96,,Racing,SAT
4,,Daytona USA Championship Circuit Edition,,0.14m,,,0.14m,,25th Nov 96,,Racing,SAT
5,,High Velocity: Mountain Racing Challenge,,0.12m,,,0.12m,0.00m,01st Jan 96,,Racing,SAT
6,,Sega Touring Car Championship,,0.11m,,,0.11m,,30th Nov 97,,Racing,SAT
7,,Gale Racer,,0.07m,,,0.07m,0.00m,02nd Dec 94,,Racing,SAT
8,,Hang On GP,,0.07m,,,0.07m,,01st Jan 96,,Racing,SAT
9,,Highway 2000,,0.06m,,,0.06m,,01st Jan 96,,Racing,SAT
10,,Andretti Racing,,,,,,,17th Nov 97,,Racing,SAT
11,,Chase H.Q. Special: Police S.C.I.,,,,,,,09th Aug 96,,Racing,SAT
12,,Choro Q Park,,,,,,,26th Mar 98,,Racing,SAT
13,,Courier Crisis,,,,,,,01st Jan 97,,Racing,SAT
14,,CrimeWave,,,,,,,26th May 97,,Racing,SAT
15,,Cyber Speedway,,,,,,,01st Jan 95,,Racing,SAT
16,,Destruction Derby,,,,,,,01st Jan 96,,Racing,SAT
17,,Formula Karts: Special Edition,,,,,,,01st Jan 97,,Racing,SAT
18,,GT 24,,,,,,,28th May 98,,Racing,SAT
19,,Hi-Octane: The Track Fights Back!,,,,,,,01st Jan 95,,Racing,SAT
20,,Highway 2000,,,,,,,,,Racing,SAT
21,,Impact Racing,,,,,,,01st Jan 96,,Racing,SAT
22,,Initial D,,,,,,,18th Jun 98,,Racing,SAT
23,,Manx TT SuperBike,,,,,,,30th Jun 97,,Racing,SAT
24,,NASCAR 98,,,,,,,31st Aug 97,,Racing,SAT
25,,Off-World Interceptor Extreme,,,,,,,29th Sep 95,,Racing,SAT
26,,Road & Track Presents: The Need for Speed,,,,,,,01st Jan 96,,Racing,SAT
27,,Road Rash,,,,,,,01st Jan 96,,Racing,SAT
28,,Scorcher,,,,,,,30th Nov 96,,Racing,SAT
29,,Sega Ages: OutRun,,,,,,,20th Sep 96,,Racing,SAT
30,,Sega Ages: Power Drift,,,,,,,26th Feb 98,,Racing,SAT
31,,Sonic R,,,,,,,31st Oct 97,,Racing,SAT
32,,Street Racer,,,,,,,01st Jan 96,,Racing,SAT
33,,TNN Motor Sports Hardcore 4x4,,,,,,,01st Jan 96,,Racing,SAT
34,,Vatlva,,,,,,,06th Dec 96,,Racing,SAT
35,,VR Virtua Racing,,,,,,,01st Jun 95,,Racing,SAT
36,,Wangan Dead Heat + Real Arrange,,,,,,,30th Aug 96,,Racing,SAT
37,,WipEout,,,,,,,01st Jan 96,,Racing,SAT
38,,WipEout 2097,,,,,,,18th Sep 97,,Racing,SAT
39,,Zero4 Champ: DooZy-J Type-R,,,,,,,20th Jun 97,,Racing,SAT
1,,Virtua Cop,,0.62m,,,0.62m,,01st Dec 95,,Shooter,SAT
2,,Panzer Dragoon,,0.37m,,,0.37m,,11th May 95,,Shooter,SAT
3,,Panzer Dragoon II Zwei,,0.31m,,,0.31m,0.00m,01st Jan 96,,Shooter,SAT
4,,Virtua Cop 2,,0.30m,,,0.30m,,30th Nov 96,,Shooter,SAT
5,,Mobile Suit Gundam Side Story I: Senritsu no Blue,,0.28m,,,0.28m,,20th Sep 96,,Shooter,SAT
6,,Galactic Attack,,0.25m,,,0.25m,,01st Jan 95,,Shooter,SAT
7,,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,,0.20m,,,0.20m,,06th Dec 96,,Shooter,SAT
8,,Wing Arms,,0.20m,,,0.20m,,01st Jan 95,,Shooter,SAT
9,,Parodius,,0.17m,,,0.16m,0.00m,01st Jan 96,,Shooter,SAT
10,,Mobile Suit Gundam Side Story III: Sabakareshi Mono,,0.15m,,,0.15m,,07th Mar 97,,Shooter,SAT
11,,The House of the Dead,,0.13m,,,0.13m,0.00m,31st Mar 98,,Shooter,SAT
12,,Detana TwinBee Yahho! Deluxe Pack,,0.13m,,,0.13m,,29th Sep 95,,Shooter,SAT
13,,Darius Gaiden,,0.10m,,,0.10m,,01st Jan 96,,Shooter,SAT
14,,Choujikuu Yousai Macross: Ai Oboete Imasu ka,,0.10m,,,0.10m,,06th Jun 97,,Shooter,SAT
15,,Sega Ages: After Burner II,,0.08m,,,0.08m,0.00m,27th Sep 96,,Shooter,SAT
16,,Robotica,,0.06m,,,0.06m,,01st Jan 95,,Shooter,SAT
17,,Gunbird,,0.06m,,,0.06m,,15th Dec 95,,Shooter,SAT
18,,Strikers 1945,,0.05m,,,0.05m,,28th Jun 96,,Shooter,SAT
19,,Radiant Silvergun,,0.03m,,,0.03m,,23rd Jul 98,,Shooter,SAT
20,,Darius II,,0.03m,,,0.03m,,01st Jan 96,,Shooter,SAT
21,,Shippuu Mahou Daisakusen: Kingdom-Grandprix,,0.02m,,,0.02m,0.00m,14th Jun 96,,Shooter,SAT
22,,Alien Trilogy,,,,,,,31st Jul 96,,Shooter,SAT
23,,Amok,,,,,,,17th Jan 97,,Shooter,SAT
24,,Area 51,,,,,,,27th Sep 96,,Shooter,SAT
25,,Assault Suit Leynos 2,,,,,,,21st Feb 97,,Shooter,SAT
26,,Batsugun,,,,,,,25th Oct 96,,Shooter,SAT
27,,Battle Garegga,,,,,,,26th Feb 98,,Shooter,SAT
28,,Blast Chamber,,,,,,,31st Dec 96,,Shooter,SAT
29,,Blast Wind,,,,,,,17th Jan 97,,Shooter,SAT
30,,Capcom Generation 1: Dai 1 Shuu Gekitsuiou no Jidai,,,,,,,27th Aug 98,,Shooter,SAT
31,,Capcom Generation 4: Dai 4 Shuu Kokou no Eiyuu,,,,,,,12th Nov 98,,Shooter,SAT
32,,Chaos Control,,,,,,,01st Jan 96,,Shooter,SAT
33,,Chaos Control Remix,,,,,,,22nd Nov 96,,Shooter,SAT
34,,Cho Aniki: Kyuukyoku Muteki Ginga Saikyou Otoko,,,,,,,29th Mar 96,,Shooter,SAT
35,,Congo The Movie: The Lost City of Zinj,,,,,,,01st Jan 96,,Shooter,SAT
36,,Contra: Legacy of War,,,,,,,01st Jan 97,,Shooter,SAT
37,,Corpse Killer: Graveyard Edition,,,,,,,01st Jan 95,,Shooter,SAT
38,,Cotton 2,,,,,,,04th Dec 97,,Shooter,SAT
39,,Cotton Boomerang,,,,,,,08th Oct 98,,Shooter,SAT
40,,Creature Shock: Special Edition,,,,,,,01st Jan 96,,Shooter,SAT
41,,Crypt Killer,,,,,,,01st Jan 97,,Shooter,SAT
42,,Death Crimson,,,,,,,09th Aug 96,,Shooter,SAT
43,,DefCon 5,,,,,,,07th Jun 96,,Shooter,SAT
44,,Dezaemon 2,,,,,,,09th Oct 97,,Shooter,SAT
45,,Die Hard Trilogy,,,,,,,21st Jan 97,,Shooter,SAT
46,,DoDonPachi,,,,,,,18th Sep 97,,Shooter,SAT
47,,DonPachi,,,,,,,26th Apr 96,,Shooter,SAT
48,,Doom,,,,,,,31st Mar 97,,Shooter,SAT
49,,Duke Nukem 3D,,,,,,,01st Jan 97,,Shooter,SAT
50,,Game Tengoku: The Game Paradise!,,,,,,,06th Jun 97,,Shooter,SAT
51,,Gekirindan: Time Travel Shooting,,,,,,,18th Apr 97,,Shooter,SAT
52,,Ghen War,,,,,,,26th May 95,,Shooter,SAT
53,,Gradius Deluxe Pack,,,,,,,29th Mar 96,,Shooter,SAT
54,,Guardian Force,,,,,,,08th Jun 98,,Shooter,SAT
55,,Hexen: Beyond Heretic,,,,,,,30th Apr 97,,Shooter,SAT
56,,Hyper Duel,,,,,,,22nd Nov 96,,Shooter,SAT
57,,Image Fight & X-Multiply,,,,,,,20th Aug 98,,Shooter,SAT
58,,In the Hunt,,,,,,,01st Jan 96,,Shooter,SAT
59,,Independence Day,,,,,,,01st Jan 97,,Shooter,SAT
60,,Jikkyou Oshaberi Parodius: Forever with Me,,,,,,,13th Dec 96,,Shooter,SAT
61,,Jinzou Ningen Hakaider: Last Judgement,,,,,,,27th Dec 96,,Shooter,SAT
62,,Keio Flying Squadron 2,,,,,,,01st Jan 21,,Shooter,SAT
63,,Layer Section II,,,,,,,30th Oct 97,,Shooter,SAT
64,,Loaded,,,,,,,31st Oct 96,,Shooter,SAT
65,,Machine Head,,,,,,,31st Oct 96,,Shooter,SAT
66,,Magic Carpet,,,,,,,01st Jan 96,,Shooter,SAT
67,,Mass Destruction,,,,,,,31st Dec 97,,Shooter,SAT
68,,Maximum Force,,,,,,,30th Sep 97,,Shooter,SAT
69,,Metal Black,,,,,,,24th May 96,,Shooter,SAT
70,,Metal Slug,,,,,,,04th Apr 97,,Shooter,SAT
71,,Panzer Dragoon I & II,,,,,,,13th Dec 96,,Shooter,SAT
72,,PowerSlave,,,,,,,31st Oct 96,,Shooter,SAT
73,,Prikura Daisakusen,,,,,,,15th Nov 96,,Shooter,SAT
74,,Quake,,,,,,,27th May 97,,Shooter,SAT
75,,Revolution X,,,,,,,01st Jan 96,,Shooter,SAT
76,,Salamander Deluxe Pack Plus,,,,,,,19th Jun 97,,Shooter,SAT
77,,Scud: The Disposable Assassin,,,,,,,28th Feb 97,,Shooter,SAT
78,,Sega Ages Vol.2: Space Harrier,,,,,,,19th Jul 96,,Shooter,SAT
79,,Sega Ages: Fantasy Zone,,,,,,,21st Feb 97,,Shooter,SAT
80,,Sega Ages: Galaxy Force II,,,,,,,02nd Jul 98,,Shooter,SAT
81,,Sengoku Blade: Sengoku Ace Episode II,,,,,,,22nd Nov 96,,Shooter,SAT
82,,Sexy Parodius,,,,,,,01st Nov 96,,Shooter,SAT
83,,Shienryu,,,,,,,27th Jun 97,,Shooter,SAT
84,,Skull Fang,,,,,,,30th May 97,,Shooter,SAT
85,,Sky Target,,,,,,,01st Jun 97,,Shooter,SAT
86,,Sol Divide,,,,,,,02nd Jul 98,,Shooter,SAT
87,,Sonic Wings Special,,,,,,,05th Jul 96,,Shooter,SAT
88,,Soukyugurentai,,,,,,,07th Feb 97,,Shooter,SAT
89,,Soukyugurentai Otokuyo,,,,,,,18th Dec 97,,Shooter,SAT
90,,Space Hulk: Vengeance of the Blood Angels,,,,,,,01st Jan 96,,Shooter,SAT
91,,Space Invaders,,,,,,,13th Dec 96,,Shooter,SAT
92,,Star Fighter,,,,,,,01st Jan 96,,Shooter,SAT
93,,Steam-Heart's,,,,,,,23rd Sep 98,,Shooter,SAT
94,,Tempest 2000,,,,,,,31st Oct 96,,Shooter,SAT
95,,Thunder Force Gold Pack 1,,,,,,,27th Sep 96,,Shooter,SAT
96,,Thunder Force Gold Pack 2,,,,,,,06th Dec 96,,Shooter,SAT
97,,Thunder Force V,,,,,,,11th Jul 97,,Shooter,SAT
98,,Twinkle Star Sprites,,,,,,,18th Dec 97,,Shooter,SAT
99,,Virtua Cop Special Pack,,,,,,,19th Feb 98,,Shooter,SAT
100,,Wolf Fang: Koukiba 2001 SS,,,,,,,28th Mar 97,,Shooter,SAT
1,,Tokimeki Memorial: Forever with You,,0.38m,,,0.38m,,19th Jul 96,,Simulation,SAT
2,,SimCity 2000,,0.28m,,,0.28m,0.00m,01st Jan 95,,Simulation,SAT
3,,GunGriffon,,0.19m,,,0.19m,0.00m,01st Jan 96,,Simulation,SAT
4,,Princess Maker 2,,0.08m,,,0.08m,0.00m,27th Oct 95,,Simulation,SAT
5,,Theme Park,,0.08m,,,0.08m,,01st Jan 95,,Simulation,SAT
6,,GunGriffon II,,0.06m,,,0.06m,,23rd Apr 98,,Simulation,SAT
7,,Tanjou S Debut,,0.06m,,,0.06m,,28th Jun 96,,Simulation,SAT
8,,Aqua World: Umibi Monogatari,,,,,,,12th Jul 96,,Simulation,SAT
9,,AquaZone,,,,,,,12th Jul 96,,Simulation,SAT
10,,AquaZone Option Disk Series 1: Angel Fish,,,,,,,06th Dec 96,,Simulation,SAT
11,,AquaZone Option Disk Series 2: Black Molly,,,,,,,06th Dec 96,,Simulation,SAT
12,,AquaZone Option Disk Series 3: Blue Emperor,,,,,,,06th Dec 96,,Simulation,SAT
13,,AquaZone Option Disk Series 4: Clown Loach,,,,,,,06th Dec 96,,Simulation,SAT
14,,AquaZone Option Disk Series 5: False Rummy-Nose,,,,,,,06th Dec 96,,Simulation,SAT
15,,Assault Rigs,,,,,,,11th Sep 97,,Simulation,SAT
16,,Battle Athletess: Daiundoukai,,,,,,,13th Dec 96,,Simulation,SAT
17,,Black Dawn,,,,,,,25th Apr 97,,Simulation,SAT
18,,Darklight Conflict,,,,,,,01st Jan 97,,Simulation,SAT
19,,Densha de Go! EX,,,,,,,01st Oct 98,,Simulation,SAT
20,,Find Love 2: Rhapsody,,,,,,,26th Nov 98,,Simulation,SAT
21,,Godzilla: Rettou Kaimetsu,,,,,,,22nd Dec 95,,Simulation,SAT
22,,Hyper Securities S,,,,,,,07th Feb 97,,Simulation,SAT
23,,Krazy Ivan,,,,,,,01st Jan 96,,Simulation,SAT
24,,Kumitate Battle: Kuttu Ketto,,,,,,,02nd Apr 98,,Simulation,SAT
25,,MechWarrior 2: 31st Century Combat,,,,,,,31st Mar 97,,Simulation,SAT
26,,Roommate: Ryouko in Summer Vacation,,,,,,,25th Sep 97,,Simulation,SAT
27,,Sakamoto Ryouma: Ishin Kaikoku,,,,,,,29th Jan 98,,Simulation,SAT
28,,Shockwave Assault,,,,,,,01st Jan 96,,Simulation,SAT
29,,Shoujo Kakumei Utena: Itsuka Kakumei Sarero Monogatari,,,,,,,28th May 98,,Simulation,SAT
30,,Solar Eclipse,,,,,,,01st Jan 95,,Simulation,SAT
31,,Sotsugyou Crossworld,,,,,,,28th Mar 97,,Simulation,SAT
32,,Sotsugyou II: Neo Generation,,,,,,,11th Aug 95,,Simulation,SAT
33,,Sotsugyou III: Wedding Bell,,,,,,,09th Apr 98,,Simulation,SAT
34,,Sotsugyou: Graduation S,,,,,,,25th Sep 97,,Simulation,SAT
35,,Soviet Strike,,,,,,,01st Nov 96,,Simulation,SAT
36,,Super Casino Special,,,,,,,24th Jan 97,,Simulation,SAT
37,,Tadaima Wakusei Kaitakunaka!,,,,,,,03rd Nov 95,,Simulation,SAT
38,,Tamagotchi Pack,,,,,,,29th Jan 98,,Simulation,SAT
39,,The Conveni 2: Zenkoku Chain Tenkai da!,,,,,,,12th Mar 98,,Simulation,SAT
40,,The Conveni: Ano Machi wo Dokusen Seyo,,,,,,,20th Mar 97,,Simulation,SAT
41,,ThunderStrike 2,,,,,,,01st Jan 96,,Simulation,SAT
42,,Tokimeki Memorial Selection: Fujisaki Shiori,,,,,,,27th Mar 97,,Simulation,SAT
43,,Wizard's Harmony,,,,,,,29th Dec 95,,Simulation,SAT
44,,Wizard's Harmony 2,,,,,,,23rd Dec 97,,Simulation,SAT
1,,J-League Pro Soccer Club wo Tsukurou! 2,,0.49m,,,0.49m,,20th Nov 97,,Sports,SAT
2,,Decathlete,,0.30m,,,0.30m,0.00m,01st Jan 96,,Sports,SAT
3,,J-League Victory Goal '96,,0.29m,,,0.29m,0.00m,22nd Mar 96,,Sports,SAT
4,,J-League Pro Soccer Club wo Tsukurou!,,0.26m,,,0.26m,,23rd Feb 96,,Sports,SAT
5,,Pro Yakyuu Team o Tsukurou!,,0.25m,,,0.25m,0.00m,19th Feb 98,,Sports,SAT
6,,Kanzen Chuuki Pro Yakyuu Greatest Nine,,0.22m,,,0.22m,,26th May 95,,Sports,SAT
7,,Pro Yakyuu Greatest Nine '97,,0.21m,,,0.21m,,28th Mar 97,,Sports,SAT
8,,J-League Victory Goal,,0.15m,,,0.15m,,20th Jan 95,,Sports,SAT
9,,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,,0.12m,,,0.12m,,25th Jun 98,,Sports,SAT
10,,Winter Heat,,0.11m,,,0.11m,,30th Nov 97,,Sports,SAT
11,,World Cup '98 France: Road to Win,,0.09m,,,0.09m,,11th Jun 98,,Sports,SAT
12,,Pro Yakyuu Greatest Nine 98,,0.09m,,,0.09m,,26th Mar 98,,Sports,SAT
13,,Derby Stallion,,0.09m,,,0.09m,,25th Mar 99,,Sports,SAT
14,,Worldwide Soccer,,0.06m,,,0.06m,,01st Jan 95,,Sports,SAT
15,,World Series Baseball,,0.04m,,,0.04m,,01st Jan 95,,Sports,SAT
16,,Bases Loaded '96: Double Header,,0.02m,,,0.02m,,01st Jan 95,,Sports,SAT
17,,Pebble Beach Golf Links,,0.02m,,,0.02m,,01st Jan 95,,Sports,SAT
18,,3D Baseball,,,,,,,27th Nov 96,,Sports,SAT
19,,All-Star Baseball,,,,,,,01st Jan 97,,Sports,SAT
20,,Bases Loaded '96: Double Header,,,,,,,,,Sports,SAT
21,,BattleSport,,,,,,,01st Jan 97,,Sports,SAT
22,,Bottom of the 9th,,,,,,,30th Nov 96,,Sports,SAT
23,,Break Point Tennis,,,,,,,01st Jan 96,,Sports,SAT
24,,College Slam,,,,,,,01st Jan 96,,Sports,SAT
25,,Derby Analyst,,,,,,,30th May 97,,Sports,SAT
26,,FIFA Soccer 96,,,,,,,01st Jan 96,,Sports,SAT
27,,FIFA Soccer 97,,,,,,,01st Jan 97,,Sports,SAT
28,,FIFA: Road to World Cup 98,,,,,,,31st Dec 97,,Sports,SAT
29,,Fishing Koshien,,,,,,,15th Mar 96,,Sports,SAT
30,,Frank Thomas Big Hurt Baseball,,,,,,,01st Jan 96,,Sports,SAT
31,,Grand Slam,,,,,,,01st Jan 96,,Sports,SAT
32,,Japan Super Bass Classic '96,,,,,,,23rd Aug 96,,Sports,SAT
33,,Jikkyou Powerful Pro Yakyuu '95 Kaimakuban,,,,,,,28th Jul 95,,Sports,SAT
34,,Jikkyou Powerful Pro Yakyuu S,,,,,,,04th Dec 97,,Sports,SAT
35,,Jonah Lomu Rugby,,,,,,,01st Jan 97,,Sports,SAT
36,,Madden NFL 97,,,,,,,01st Jan 96,,Sports,SAT
37,,Madden NFL 98,,,,,,,01st Jan 97,,Sports,SAT
38,,Masters Harukanaru Augusta 3,,,,,,,22nd Sep 95,,Sports,SAT
39,,Matsukata Hiroki no World Fishing,,,,,,,02nd Feb 96,,Sports,SAT
40,,Minnesota Fats: Pool Legend,,,,,,,01st Jan 95,,Sports,SAT
41,,Murakoshi Masami no Nippon Rettou,,,,,,,18th Jun 98,,Sports,SAT
42,,NBA Action 98,,,,,,,31st Oct 97,,Sports,SAT
43,,NBA Jam Extreme,,,,,,,30th Nov 96,,Sports,SAT
44,,NBA Jam Tournament Edition,,,,,,,01st Sep 95,,Sports,SAT
45,,NBA Live 97,,,,,,,01st Jan 97,,Sports,SAT
46,,NBA Live 98,,,,,,,31st Dec 97,,Sports,SAT
47,,NFL '97,,,,,,,31st Oct 96,,Sports,SAT
48,,NFL Quarterback Club 96,,,,,,,01st Jan 95,,Sports,SAT
49,,NFL Quarterback Club 97,,,,,,,01st Jan 96,,Sports,SAT
50,,NHL 97,,,,,,,01st Jan 96,,Sports,SAT
51,,NHL 98,,,,,,,01st Jan 97,,Sports,SAT
52,,NHL All-Star Hockey,,,,,,,01st Jan 95,,Sports,SAT
53,,NHL All-Star Hockey 98,,,,,,,31st Oct 97,,Sports,SAT
54,,NHL Powerplay '96,,,,,,,01st Jan 96,,Sports,SAT
55,,Olympic Soccer: Atlanta 1996,,,,,,,01st Jan 96,,Sports,SAT
56,,Olympic Summer Games: Atlanta 1996,,,,,,,01st Jan 96,,Sports,SAT
57,,PGA Tour 97,,,,,,,30th Nov 96,,Sports,SAT
58,,Pro Yakyuu Greatest Nine '98: Summer Action,,,,,,,06th Aug 98,,Sports,SAT
59,,Quarterback Attack with Mike Ditka,,,,,,,01st Jan 95,,Sports,SAT
60,,Sega Worldwide Soccer '97,,,,,,,31st Oct 96,,Sports,SAT
61,,Sega Worldwide Soccer '98,,,,,,,01st Jan 98,,Sports,SAT
62,,Slam 'n Jam '96 featuring Magic & Kareem,,,,,,,09th Aug 96,,Sports,SAT
63,,Slam Dunk: I Love Basketball,,,,,,,11th Aug 95,,Sports,SAT
64,,Space Jam,,,,,,,01st Jan 96,,Sports,SAT
65,,Steep Slope Sliders,,,,,,,30th Nov 97,,Sports,SAT
66,,Striker '96,,,,,,,01st Jan 96,,Sports,SAT
67,,Ten Pin Alley,,,,,,,01st Jan 97,,Sports,SAT
68,,Valora Valley Golf,,,,,,,01st Jan 96,,Sports,SAT
69,,Virtual Open Tennis,,,,,,,07th Feb 96,,Sports,SAT
70,,VR Golf '97,,,,,,,01st Jan 96,,Sports,SAT
71,,VR Soccer,,,,,,,01st Jan 96,,Sports,SAT
72,,Winning Post,,,,,,,01st Jan 96,,Sports,SAT
73,,World Cup Golf: Professional Edition,,,,,,,01st Jan 96,,Sports,SAT
74,,World Series Baseball 98,,,,,,,01st Dec 97,,Sports,SAT
75,,World Series Baseball II,,,,,,,31st Jul 96,,Sports,SAT
1,,Super Robot Taisen F Kanketsuhen,,0.55m,,,0.55m,0.00m,23rd Apr 98,,Strategy,SAT
2,,Iron Storm,,0.34m,,,0.34m,0.00m,01st Jan 96,,Strategy,SAT
3,,Dragon Force,,0.30m,,,0.30m,0.00m,30th Nov 96,,Strategy,SAT
4,,Kakyuusei,,0.28m,,,0.28m,0.00m,25th Apr 97,,Strategy,SAT
5,,Langrisser III,,0.20m,,,0.20m,,18th Oct 96,,Strategy,SAT
6,,Kidou Senkan Nadesico,,0.15m,,,0.15m,,31st Dec 20,,Strategy,SAT
7,,Shining Force III,,0.13m,,,0.13m,,31st May 98,,Strategy,SAT
8,,San Goku Shi V,,0.12m,,,0.12m,,27th Sep 96,,Strategy,SAT
9,,Nobunaga no Yabou: Tenshoki,,0.11m,,,0.11m,0.00m,29th Sep 95,,Strategy,SAT
10,,Langrisser IV,,0.11m,,,0.11m,,01st Aug 97,,Strategy,SAT
11,,Langrisser V: The End of Legend,,0.09m,,,0.09m,,18th Jun 98,,Strategy,SAT
12,,Black/Matrix,,0.08m,,,0.08m,0.00m,27th Aug 98,,Strategy,SAT
13,,GOTHA: Ismailia Seneki,,0.08m,,,0.08m,0.00m,27th Jan 95,,Strategy,SAT
14,,Dragon Force II: Kamisarishi Daichi ni,,0.08m,,,0.08m,0.00m,02nd Apr 98,,Strategy,SAT
15,,Quo Vadis,,0.08m,,,0.08m,0.00m,21st Dec 95,,Strategy,SAT
16,,Shining Force III: Scenario 2,,0.05m,,,0.05m,0.00m,29th Apr 98,,Strategy,SAT
17,,Ojyousama Express,,0.03m,,,0.03m,0.00m,30th Jul 98,,Strategy,SAT
18,,Air Management '96,,,,,,,22nd Mar 96,,Strategy,SAT
19,,Angelique Duet,,,,,,,30th Jul 98,,Strategy,SAT
20,,Angelique Special,,,,,,,29th Mar 96,,Strategy,SAT
21,,Angelique Special 2,,,,,,,04th Apr 97,,Strategy,SAT
22,,"Backgainer: Hishou-hen ""Uragiri no Senjou""",,,,,,,01st Oct 98,,Strategy,SAT
23,,"Backgainer: Kakusei-hen ""Gainer Tensei""",,,,,,,30th Jul 98,,Strategy,SAT
24,,Baldy Land,,,,,,,26th Nov 98,,Strategy,SAT
25,,Battle Stations,,,,,,,01st Jan 97,,Strategy,SAT
26,,Bomberman Wars,,,,,,,16th Apr 98,,Strategy,SAT
27,,Command & Conquer,,,,,,,31st Dec 96,,Strategy,SAT
28,,Culdcept,,,,,,,30th Oct 97,,Strategy,SAT
29,,Eberouge,,,,,,,30th May 97,,Strategy,SAT
30,,Eberouge Special: Koi to Mahou no Gakuen Seikatsu,,,,,,,11th Jun 98,,Strategy,SAT
31,,FEDA Remake! The Emblem of Justice,,,,,,,24th May 96,,Strategy,SAT
32,,Gaia Breeder,,,,,,,27th Nov 97,,Strategy,SAT
33,,Harukaze Sentai V-Force,,,,,,,27th Jun 97,,Strategy,SAT
34,,Heir of Zendor: The Legend of the Land,,,,,,,30th Nov 96,,Strategy,SAT
35,,Langrisser Tribute,,,,,,,23rd Dec 98,,Strategy,SAT
36,,Langrisser: Dramatic Edition,,,,,,,26th Feb 98,,Strategy,SAT
37,,Melty Lancer: Ginga Shoujo Keisatsu 2086,,,,,,,13th Dec 96,,Strategy,SAT
38,,Melty Lancer: Re-inforce,,,,,,,21st May 98,,Strategy,SAT
39,,Nobunaga no Yabou Returns,,,,,,,29th Mar 96,,Strategy,SAT
40,,Nobunaga no Yabou Value Set,,,,,,,21st Feb 97,,Strategy,SAT
41,,Nobunaga no Yabou: Sengouku Gunyuuden,,,,,,,09th Apr 98,,Strategy,SAT
42,,Nobunaga no Yabou: Sho Hoshi Hasumi,,,,,,,02nd Apr 98,,Strategy,SAT
43,,Nobunaga no Yabou: Tenshoki with Power-Up Kit,,,,,,,11th Sep 97,,Strategy,SAT
